source_segment,country,state_province,city,facility_type,refinery_name_raw,refinery_name_clean,company_raw,company_clean,site_id,latitude,longitude,capacity_bpd_raw,capacity_m3_day_raw,peak_capacity_bpd,approx_nelson_complexity_proxy,complexity_confidence,status_raw,link_raw,flags,cat_cracking_fresh_feed_bpd,cat_cracking_recycled_feed_bpd,cat_hydrocracking_distillate_bpd,cat_hydrocracking_gas_oil_bpd,cat_hydrocracking_residual_bpd,cat_reforming_high_pressure_bpd,cat_reforming_low_pressure_bpd,vacuum_distillation_bpd,thermal_cracking_delayed_coking_bpd,thermal_cracking_fluid_coking_bpd,thermal_cracking_visbreaking_bpd,thermal_cracking_other_bpd,alkylates_bpd,isomerization_isobutane_bpd,isomerization_isopentane_isohexane_bpd,isomerization_isooctane_bpd,desulfurization_diesel_bpd,desulfurization_naphtha_reformer_feed_bpd,desulfurization_gasoline_bpd,desulfurization_heavy_gas_oil_bpd,desulfurization_kerosene_jet_bpd,desulfurization_other_distillate_bpd,desulfurization_other_bpd,desulfurization_residual_bpd,fuels_solvent_deasphalting_bpd,asphalt_road_oil_bpd,aromatics_bpd,lubricants_bpd,petcoke_market_bpd,hydrogen_mmcfd,sulfur_short_tons_per_day
international_geo_like,India,Tamil Nadu,Tiruvottiyur Chennai,Refinery,CPCL (Chennai Petroleum Corporation) Manali Refinery India,cpcl-chennai-petroleum-corporation-manali-refinery-india,Chennai Petroleum Corporation limited (CPCL),chennai-petroleum-corporation-limited-cpcl,india|tamil-nadu|cpcl-chennai-petroleum-corporation-manali-refinery-india,13.15994,80.27766,210000.0,33400.0,210000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Uttar Pradesh,Mathura,Refinery,IOCL Mathura Refinery,iocl-mathura-refinery,IOCL,iocl,india|uttar-pradesh|iocl-mathura-refinery,27.37846,77.68662,156000.0,24802.0,156000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,West Bengal,East Midnapore,Refinery,IOCL Haldia Refinery,iocl-haldia-refinery,IOCL,iocl,india|west-bengal|iocl-haldia-refinery,22.04581,88.10433,116000.0,18442.0,116000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Indonesia,Aceh,Lhokseumawe,Refinery,Pertamina Musi Refinery,pertamina-musi-refinery,,,indonesia|aceh|pertamina-musi-refinery,5.22349,97.0829,135200.0,21495.0,135200.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Indonesia,Jawa Barat,Indramayu,Refinery,Pertamina Balongan Refinery,pertamina-balongan-refinery,,,indonesia|jawa-barat|pertamina-balongan-refinery,-6.3717,108.38807,125000.0,19873.0,125000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Indonesia,Jawa Tengah,Cilacap,Refinery,Pertamina Cilacap Refinery,pertamina-cilacap-refinery,,,indonesia|jawa-tengah|pertamina-cilacap-refinery,-7.69963,109.00093,348000.0,55327.0,348000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Indonesia,Kalimantan Timur,Balikpapan,Refinery,Pertamina Balikpapan Refinery,pertamina-balikpapan-refinery,,,indonesia|kalimantan-timur|pertamina-balikpapan-refinery,-1.2627,116.81618,260000.0,41337.0,260000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Indonesia,Riau,Dumai,Refinery,Pertamina Dumai Refinery,pertamina-dumai-refinery,,,indonesia|riau|pertamina-dumai-refinery,1.67846,101.47248,120000.0,19078.0,120000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Iraq,Al-Basrah,Basrah,Refinery,INOC Basrah Refinery,inoc-basrah-refinery,,,iraq|al-basrah|inoc-basrah-refinery,30.53828,47.82224,126000.0,20032.0,126000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Iraq,Baghdad,Adhamiya,Refinery,INOC Daurah Refinery,inoc-daurah-refinery,,,iraq|baghdad|inoc-daurah-refinery,33.27492,44.43236,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Iraq,Salah ad-Din,Tikrit,Refinery,INOC Baiji North Refinery,inoc-baiji-north-refinery,,,iraq|salah-ad-din|inoc-baiji-north-refinery,35.012,43.505,150000.0,23848.0,150000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Iraq,Salah ad-Din,Tikrit,Refinery,INOC Baiji Salahedden Refinery????,inoc-baiji-salahedden-refinery,,,iraq|salah-ad-din|inoc-baiji-salahedden-refinery,35.012,43.505,140000.0,22258.0,140000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Islamic Republic of Iran,East Azarbaijan,Tabriz,Refinery,NIOC Tabriz Refinery,nioc-tabriz-refinery,,,islamic-republic-of-iran|east-azarbaijan|nioc-tabriz-refinery,38.05921,46.16122,112000.0,17807.0,112000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Islamic Republic of Iran,Khuzestan,Abadan,Refinery,NIOC Abadan Refinery,nioc-abadan-refinery,,,islamic-republic-of-iran|khuzestan|nioc-abadan-refinery,30.34983,48.27798,400000.0,63595.0,400000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Islamic Republic of Iran,Markazi,Arak,Refinery,NIOC Arak Refinery,nioc-arak-refinery,,,islamic-republic-of-iran|markazi|nioc-arak-refinery,34.00805,49.47678,150000.0,23848.0,150000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Islamic Republic of Iran,Tehran,Rey,Refinery,NIOC Isfahan Refinery,nioc-isfahan-refinery,,,islamic-republic-of-iran|tehran|nioc-isfahan-refinery,35.53887,51.42795,225000.0,35772.0,225000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Israel,HaDarom,Ashdod,Refinery,Oil Refineries Ltd Ashdod Refinery,oil-refineries-ltd-ashdod-refinery,,,israel|hadarom|oil-refineries-ltd-ashdod-refinery,31.84453,34.68281,115000.0,18284.0,115000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Israel,HaDarom,Ashkelon,Refinery,Oil Refineries Ltd Ashqelon Refinery,oil-refineries-ltd-ashqelon-refinery,,,israel|hadarom|oil-refineries-ltd-ashqelon-refinery,31.63562,34.52882,125000.0,19873.0,125000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Cagliari,Sarroch,Refinery,Saras SPA Sarroch Oil Refinery Italy,saras-spa-sarroch-oil-refinery-italy,SARAS Group,saras-group,italy|cagliari|saras-spa-sarroch-oil-refinery-italy,39.07734,9.0184,300000.0,47696.0,300000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Caltanissetta,Gela,Refinery,ENI Gela Oil Refinery Italy,eni-gela-oil-refinery-italy,ENI Italy,eni-italy,italy|caltanissetta|eni-gela-oil-refinery-italy,37.05449,14.2745,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Novara,San Martino di Trecate,Refinery,ExxonMobil/Erg Trecate Oil Refinery Italy,exxonmobil-erg-trecate-oil-refinery-italy,SARPOM,sarpom,italy|novara|exxonmobil-erg-trecate-oil-refinery-italy,45.4398,8.78739,200000.0,31797.0,200000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Pavia,Sannazzano,Refinery,ENI Sannazzaro de Burgondi Oil Refinery Italy,eni-sannazzaro-de-burgondi-oil-refinery-italy,ENI Italy,eni-italy,italy|pavia|eni-sannazzaro-de-burgondi-oil-refinery-italy,45.09985,8.87682,170000.0,27028.0,170000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Syracuse,Augusta,Refinery,ExxonMobil Augusta Oil Refinery Italy,exxonmobil-augusta-oil-refinery-italy,ExxonMobil,exxonmobil,italy|syracuse|exxonmobil-augusta-oil-refinery-italy,37.21267,15.17163,190000.0,30207.0,190000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Syracuse,Syracuse,Refinery,ISAB ERG Impianti Nord Oil Refinery Italy,isab-erg-impianti-nord-oil-refinery-italy,ERG Raffinerie Mediterranee (ERGMed),erg-raffinerie-mediterranee-ergmed,italy|syracuse|isab-erg-impianti-nord-oil-refinery-italy,37.18183,15.1886,160000.0,25438.0,160000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Syracuse,Syracuse,Refinery,ISAB ERG Impianti Sud Oil Refinery Italy,isab-erg-impianti-sud-oil-refinery-italy,,,italy|syracuse|isab-erg-impianti-sud-oil-refinery-italy,37.12421,15.2155,214000.0,34023.0,214000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Italy,Taranto,Punt Rondinella,Refinery,ENI Taranto Oil Refinery Italy,eni-taranto-oil-refinery-italy,ENI Italy,eni-italy,italy|taranto|eni-taranto-oil-refinery-italy,40.48947,17.19333,110000.0,17489.0,110000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Ehime,Kurashiki,Refinery,NPRC Mizushima Refinery,nprc-mizushima-refinery,,,japan|ehime|nprc-mizushima-refinery,34.499,133.754,190000.0,30208.0,190000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Gifu,,Refinery,ExxonMobil Sakai Refinery??,exxonmobil-sakai-refinery,,,japan|gifu|exxonmobil-sakai-refinery,45.30891,141.04576,280000.0,44516.0,280000.0,,,ND,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Gifu,Muroran,Refinery,NPRC Muroran Refinery,nprc-muroran-refinery,,,japan|gifu|nprc-muroran-refinery,42.36521,140.94669,180000.0,28618.0,180000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Ibaraki,Ichihara,Refinery,Cosmo Oil Cosmo Refinery,cosmo-oil-cosmo-refinery,,,japan|ibaraki|cosmo-oil-cosmo-refinery,35.48552,140.02956,228000.0,36249.0,228000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Ibaraki,Ichihara,Refinery,ExxonMobil Chiba Refinery,exxonmobil-chiba-refinery,,,japan|ibaraki|exxonmobil-chiba-refinery,35.53476,140.0634,176000.0,27982.0,176000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Ibaraki,Ichihara,Refinery,Kyokuto Petroleum Ichihara Refinery,kyokuto-petroleum-ichihara-refinery,,,japan|ibaraki|kyokuto-petroleum-ichihara-refinery,35.51662,140.04759,228000.0,36249.0,228000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Ibaraki,Sodegaura,Refinery,Showa Yokkaichi Refinery,showa-yokkaichi-refinery,,,japan|ibaraki|showa-yokkaichi-refinery,35.47298,140.00636,220000.0,34977.0,220000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Kagawa,Kawasaki,Refinery,ExxonMobil Kawasaki Refinery,exxonmobil-kawasaki-refinery,,,japan|kagawa|exxonmobil-kawasaki-refinery,35.52331,139.77498,592000.0,94120.0,592000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Kagawa,Kawasaki,Refinery,NPRC Negishi Refinery,nprc-negishi-refinery,,,japan|kagawa|nprc-negishi-refinery,35.51702,139.75652,366000.0,58189.0,366000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Kagawa,Yokohoma,Refinery,NPRC Yokohama Refinery,nprc-yokohama-refinery,,,japan|kagawa|nprc-yokohama-refinery,35.4095,139.66235,115000.0,18284.0,115000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Kagawa,Kawasaki,Refinery,Tonen Corp Kawasaki Refinery,tonen-corp-kawasaki-refinery,,,japan|kagawa|tonen-corp-kawasaki-refinery,35.50957,139.743,293000.0,46583.0,293000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Nagano,Wakayama,Refinery,ExxonMobil Wakayama Refinery,exxonmobil-wakayama-refinery,,,japan|nagano|exxonmobil-wakayama-refinery,34.10362,135.11459,320000.0,46583.0,320000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Saga,Uruma,Refinery,ExxonMobil Okinawa Refinery,exxonmobil-okinawa-refinery,,,japan|saga|exxonmobil-okinawa-refinery,26.35024,127.96166,190000.0,30208.0,190000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Toyama,Sendai,Refinery,NPRC Sendai Refinery,nprc-sendai-refinery,,,japan|toyama|nprc-sendai-refinery,38.27926,141.03728,145000.0,23053.0,145000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Japan,Toyama,Sendai,Refinery,Tohoku Oil Co Sendai Complex Refinery,tohoku-oil-co-sendai-complex-refinery,,,japan|toyama|tohoku-oil-co-sendai-complex-refinery,38.2786,141.02386,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Kazakhstan,Atyrau,Makhambetskiy,Refinery,Kazmunaigaz Atyrau Refinery,kazmunaigaz-atyrau-refinery,,,kazakhstan|atyrau|kazmunaigaz-atyrau-refinery,47.16514,51.8691,104400.0,16598.0,104400.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Kazakhstan,Pavlodar,Pavlodarskiy,Refinery,Kazmunaigaz Pavlodar Refinery,kazmunaigaz-pavlodar-refinery,,,kazakhstan|pavlodar|kazmunaigaz-pavlodar-refinery,52.37081,76.91263,162666.0,25862.0,162666.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Kazakhstan,South Kazakhstan,Sayramskiy,Refinery,Kazmunaigaz Shymkent Refinery,kazmunaigaz-shymkent-refinery,,,kazakhstan|south-kazakhstan|kazmunaigaz-shymkent-refinery,42.26126,69.65261,160000.0,25438.0,160000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Kuwait,Al Ahmadi,Kuwait City,Refinery,KNPC Mina Abdullah Refinery,knpc-mina-abdullah-refinery,,,kuwait|al-ahmadi|knpc-mina-abdullah-refinery,29.0069,48.15125,240000.0,38157.0,240000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Kuwait,Al Ahmadi,Kuwait City,Refinery,KNPC Mina Al-Ahmadi Refinery,knpc-mina-al-ahmadi-refinery,,,kuwait|al-ahmadi|knpc-mina-al-ahmadi-refinery,29.06657,48.13481,412000.0,65503.0,412000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Kuwait,Al Ahmadi,Kuwait City,Refinery,KNPC Shuaiba Refinery,knpc-shuaiba-refinery,,,kuwait|al-ahmadi|knpc-shuaiba-refinery,29.03461,48.14025,179000.0,28459.0,179000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Libyan Arab Jamahiriya,Az Zawiyah,Zawia,Refinery,NOC Zawia Refinery,noc-zawia-refinery,,,libyan-arab-jamahiriya|az-zawiyah|noc-zawia-refinery,32.78618,12.69664,120000.0,19078.0,120000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Libyan Arab Jamahiriya,Surt,Ras Lanuf,Refinery,NOC Ras Lanuf Refinery,noc-ras-lanuf-refinery,,,libyan-arab-jamahiriya|surt|noc-ras-lanuf-refinery,30.47701,18.57474,220000.0,34977.0,220000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Lithuania,Klaipeda,Palangos,Refinery,Mazeikiu Nafta Butinge Refinery,mazeikiu-nafta-butinge-refinery,,,lithuania|klaipeda|mazeikiu-nafta-butinge-refinery,56.0602,21.10592,263000.0,41814.0,263000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Malaysia,Melaka,Melaka Tengah,Refinery,Petronas Melaka I Refinery,petronas-melaka-i-refinery,,,malaysia|melaka|petronas-melaka-i-refinery,2.25864,102.13786,126000.0,20032.0,126000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Malaysia,Negeri Sembilan,Port Dickson,Refinery,Shell Port Dickson Refinery,shell-port-dickson-refinery,,,malaysia|negeri-sembilan|shell-port-dickson-refinery,2.53318,101.81248,155000.0,24643.0,155000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Morocco,Grand Casablanca,Sidi Bern./Moham.-Znata,Refinery,Corral Holdings Samir Mohammedia Refinery,corral-holdings-samir-mohammedia-refinery,,,morocco|grand-casablanca|corral-holdings-samir-mohammedia-refinery,33.68227,-7.42515,104900.0,16678.0,104900.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Netherlands,Zeeland,Terneuzen,Refinery,ExxonMobil Antwerp Refinery,exxonmobil-antwerp-refinery,,,netherlands|zeeland|exxonmobil-antwerp-refinery,51.34117,3.78077,265000.0,42132.0,265000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Netherlands,Zeeland,Borsele,Refinery,Total/DOW Chemical Vlissingen Refinery,total-dow-chemical-vlissingen-refinery,,,netherlands|zeeland|total-dow-chemical-vlissingen-refinery,51.44563,3.72905,160000.0,25438.0,160000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Netherlands,Zuid-Holland,Rotterdam,Refinery,BP ChevronTexaco Nerefco Refinery,bp-chevrontexaco-nerefco-refinery,,,netherlands|zuid-holland|bp-chevrontexaco-nerefco-refinery,51.93009,4.17818,400000.0,63595.0,400000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Netherlands,Zuid-Holland,Rotterdam,Refinery,ExxonMobil Rotterdam Refinery,exxonmobil-rotterdam-refinery,,,netherlands|zuid-holland|exxonmobil-rotterdam-refinery,51.8762,4.29,190000.0,30208.0,190000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Netherlands Antilles,Curacao,Willemstad,Refinery,PDVSA Refineria Isla Curacao Refinery,pdvsa-refineria-isla-curacao-refinery,,,netherlands-antilles|curacao|pdvsa-refineria-isla-curacao-refinery,12.13071,-68.92914,320000.0,50876.0,320000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Nigeria,Delta,Warri,Refinery,WRPG Warri Refinery,wrpg-warri-refinery,,,nigeria|delta|wrpg-warri-refinery,5.5679,5.71685,125000.0,19873.0,125000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Nigeria,Kaduna,Chikun,Refinery,KRPC Kaduna Refinery,krpc-kaduna-refinery,,,nigeria|kaduna|krpc-kaduna-refinery,10.41159,7.49065,110000.0,17489.0,110000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Nigeria,Rivers,Okrika,Refinery,PHRC Port Harcourt Refinery,phrc-port-harcourt-refinery,,,nigeria|rivers|phrc-port-harcourt-refinery,4.76,7.1055,210000.0,33387.0,210000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Norway,Hordaland,Mongstad,Refinery,Statoil Mongstad Crude Oil Refiery Norway,statoil-mongstad-crude-oil-refiery-norway,Mongstad Refining,mongstad-refining,norway|hordaland|statoil-mongstad-crude-oil-refiery-norway,60.8102,5.0314,200000.0,32000.0,200000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Norway,Vestfold,Slagentangen,Refinery,ExxonMobil Slagen Refinery Norway,exxonmobil-slagen-refinery-norway,,,norway|vestfold|exxonmobil-slagen-refinery-norway,59.31416,10.51568,116000.0,19000.0,116000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Pakistan,Punjab,Dera Ghazi Khan,Refinery,PARCO Mid Country (Kot Addu) Refinery Pakistan,parco-mid-country-kot-addu-refinery-pakistan,,,pakistan|punjab|parco-mid-country-kot-addu-refinery-pakistan,30.44458,70.98391,100000.0,15899.0,100000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Peru,Arequipa,Islay,Refinery,Repsol YPF la Pampilla Refinery,repsol-ypf-la-pampilla-refinery,,,peru|arequipa|repsol-ypf-la-pampilla-refinery,-17.16361,-71.79174,102000.0,16217.0,102000.0,,,ND,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Philippines,Bataan,Limay,Refinery,Petron Limay Refinery,petron-limay-refinery,,,philippines|bataan|petron-limay-refinery,14.53139,120.60171,180000.0,28618.0,180000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Philippines,Batangas,Batangas City,Refinery,Shell Tabangao Batangas Refinery,shell-tabangao-batangas-refinery,,,philippines|batangas|shell-tabangao-batangas-refinery,13.72346,121.06726,120000.0,19078.0,120000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Poland,mazowieckie,Plock,Refinery,Mazovian Refinery &amp; Petrochemical Works Plock Refinery,mazovian-refinery-amp-petrochemical-works-plock-refinery,,,poland|mazowieckie|mazovian-refinery-amp-petrochemical-works-plock-refinery,52.58807,19.67793,260000.0,41337.0,260000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Poland,pomorskie,Gdansk City,Refinery,Lotos Gdansk Refinery,lotos-gdansk-refinery,,,poland|pomorskie|lotos-gdansk-refinery,54.34837,18.73541,120000.0,19078.0,120000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Portugal,Porto,Matosinhos,Refinery,Galp Energia Porto Refinery,galp-energia-porto-refinery,,,portugal|porto|galp-energia-porto-refinery,41.20912,-8.70418,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Portugal,Setubal,Sines,Refinery,Galp Energia Sines Refinery,galp-energia-sines-refinery,,,portugal|setubal|galp-energia-sines-refinery,37.96134,-8.81138,200000.0,31797.0,200000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Republic of China Taiwan,Taiwan,Kaohsiung,Refinery,Chinese Petroleum Corporation Kaohsiung Refinery,chinese-petroleum-corporation-kaohsiung-refinery,,,republic-of-china-taiwan|taiwan|chinese-petroleum-corporation-kaohsiung-refinery,22.71178,120.31995,270000.0,42926.0,270000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Republic of China Taiwan,Taiwan,Yunlin,Refinery,Chinese Petroleum Corporation Talin Refinery,chinese-petroleum-corporation-talin-refinery,,,republic-of-china-taiwan|taiwan|chinese-petroleum-corporation-talin-refinery,23.76902,120.18335,300000.0,47696.0,300000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Republic of China Taiwan,Taiwan,Taipei,Refinery,Chinese Petroleum Corporation Taoyuan Refinery,chinese-petroleum-corporation-taoyuan-refinery,,,republic-of-china-taiwan|taiwan|chinese-petroleum-corporation-taoyuan-refinery,25.03486,121.30951,200000.0,31797.0,200000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Republic of China Taiwan,Taiwan,Changhwa,Refinery,Formosa Mailiao Refinery,formosa-mailiao-refinery,,,republic-of-china-taiwan|taiwan|formosa-mailiao-refinery,23.80591,120.20842,450000.0,71544.0,450000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
